PositionsExploration:;NumX=;15;NumY=;15;MaxX=;15300;MaxY=;13300
POSX;POSY;POSZ;POSA;V10;V20;V13;V23
12012;12350;1750;125;525.81;417.36;382.34;498.13
0;13300;1750;125;515.65;404.56;405.21;515.23
1092;13300;1750;125;515.84;408.26;397.91;508.83
2184;13300;1750;125;516.22;410.03;395.72;506.60
3276;13300;1750;125;516.34;410.51;394.95;505.70
4368;13300;1750;125;516.20;410.85;394.66;505.42
5460;13300;1750;125;516.36;411.12;394.47;505.25
6552;13300;1750;125;516.22;411.06;394.30;505.30
7644;13300;1750;125;516.49;411.35;393.86;505.04
8736;13300;1750;125;516.56;411.49;393.54;504.90
9828;13300;1750;125;517.55;411.89;392.57;504.52
10920;13300;1750;125;520.86;414.03;388.41;502.29
